delivery_id,driver_id,delivery_distance_meters,delivery_status
72602689,7799,1848,DELIVERED
72606937,25588,1322,DELIVERED
72608214,8597,5325,DELIVERED
72606502,15009,2921,DELIVERED
72605138,8958,1526,DELIVERED
72608390,2228,1080,DELIVERED
72607885,23219,194,DELIVERED
72608387,10636,2973,DELIVERED
72608380,5868,659,DELIVERED
72607554,6880,581,DELIVERED
72608330,1015,2002,DELIVERED
72607492,2519,1030,DELIVERED
72608708,18754,315,DELIVERED
72607916,10259,1633,DELIVERED
72606063,976,597,DELIVERED
72609477,13074,3615,DELIVERED
72608814,2355,824,DELIVERED
72607646,26144,1859,DELIVERED
72608808,1126,692,DELIVERED
72602914,21519,2969,DELIVERED
72575071,25630,1615,DELIVERED
72606710,31460,1695,DELIVERED
72607576,10824,1169,DELIVERED
72608140,28415,4037,DELIVERED
72604173,583,1513,DELIVERED
72608527,1855,2492,DELIVERED
72607055,5866,447,DELIVERED
72571989,31054,524,DELIVERED
72609653,7716,2002,DELIVERED
72607945,13580,1861,DELIVERED
72608826,25158,501,DELIVERED
72609977,581,506,DELIVERED
72607810,4929,1326,DELIVERED
72609491,24949,1611,DELIVERED
72600892,15218,1286,DELIVERED
72610122,26251,1023,DELIVERED
72206287,26507,12720,DELIVERED
72609729,7930,4494,DELIVERED
72602916,839,2556,DELIVERED
72604655,6571,599,DELIVERED
72605643,31141,1014,DELIVERED
72607185,760,1949,DELIVERED
72246131,574,9919,DELIVERED
72610351,13252,1848,DELIVERED
72206287,26507,12720,DELIVERED
72592436,13035,3433,DELIVERED
72609341,27736,3494,DELIVERED
72608250,,1169,DELIVERED
72289289,26507,6689,DELIVERED
72609387,,1249,DELIVERED
72255813,2511,6919,DELIVERED
72246652,11027,8771,DELIVERED
72609661,10978,749,DELIVERED
72612781,5226,677,DELIVERED
72248149,26507,13464,DELIVERED
72611167,21154,98,DELIVERED
72606983,357,974,DELIVERED
72611498,23093,3391,DELIVERED
72610382,425,264,DELIVERED
72318814,2511,20923,DELIVERED
72318814,2511,20923,DELIVERED
72609790,14702,2540,DELIVERED
72609456,30314,2199,DELIVERED
72610463,4532,5074,DELIVERED
72611979,26536,2257,DELIVERED
72610090,140,2002,DELIVERED
72610400,6893,215,DELIVERED
72595621,,9513,CANCELLED
72610866,6361,685,DELIVERED
72609923,9584,628,DELIVERED
72612772,26319,1545,DELIVERED
72609154,21154,1305,DELIVERED
72611477,22369,3841,DELIVERED
72610868,18033,166,DELIVERED
72613008,,1171,CANCELLED
72611576,14666,2519,DELIVERED
72608796,5226,750,DELIVERED
72610150,10514,3801,DELIVERED
72609279,10503,1332,DELIVERED
72610454,10824,2420,DELIVERED
72609512,22345,1870,DELIVERED
72610906,13111,984,DELIVERED
72612812,2156,1848,DELIVERED
72611556,20223,302,DELIVERED
72610744,23445,4533,DELIVERED
72612777,20223,967,DELIVERED
72614365,26520,4633,DELIVERED
72614084,11457,3237,DELIVERED
72612204,26233,1679,DELIVERED
72605509,12786,2483,DELIVERED
72612962,,3495,CANCELLED
72613374,11063,1440,DELIVERED
72611487,9584,905,DELIVERED
72613310,5528,2316,DELIVERED
72612712,15957,3368,DELIVERED
72601705,28598,3371,DELIVERED
72611537,7431,1493,DELIVERED
72615109,25592,3353,DELIVERED
72611625,31050,1103,DELIVERED
72614258,22345,3661,DELIVERED
72290714,31118,16120,DELIVERED
72612039,18748,1062,DELIVERED
72612771,2837,2476,DELIVERED
72601009,12062,1208,DELIVERED
72612579,15915,189,DELIVERED
72613281,6687,480,DELIVERED
72612392,5965,2092,DELIVERED
72612554,15165,1304,DELIVERED
72612961,33556,1144,DELIVERED
72449753,7396,4650,DELIVERED
72552940,7396,5266,DELIVERED
72611841,3306,514,DELIVERED
72548394,7396,11147,DELIVERED
72612944,7090,2616,DELIVERED
72611313,4929,1121,DELIVERED
72613356,446,4002,DELIVERED
72613220,34051,1630,DELIVERED
72612779,3022,347,DELIVERED
72612848,789,5118,DELIVERED
72520125,27229,10379,DELIVERED
72511155,27229,11962,DELIVERED
72616901,1126,1444,DELIVERED
72614356,14433,1780,DELIVERED
72613037,28149,984,DELIVERED
72613944,23842,3582,DELIVERED
72614129,7280,374,DELIVERED
72616879,18862,245,DELIVERED
72613358,4799,2387,DELIVERED
72614146,28414,4177,DELIVERED
72617316,15561,2084,DELIVERED
72614649,32840,724,DELIVERED
72611839,17457,4826,DELIVERED
72615926,6161,1760,DELIVERED
72611092,11466,2451,DELIVERED
72615280,31891,587,DELIVERED
72612869,356,1667,DELIVERED
72615597,23855,2723,DELIVERED
72615887,6624,1621,DELIVERED
72614382,26507,1707,DELIVERED
72611335,15957,1525,DELIVERED
72613235,6571,1332,DELIVERED
72611355,446,3405,DELIVERED
72617320,9517,1019,DELIVERED
72618401,581,1941,DELIVERED
72615341,902,2231,DELIVERED
72618328,,687,CANCELLED
72614085,2061,1676,DELIVERED
72616920,12062,1796,DELIVERED
72609822,27050,1472,DELIVERED
72615807,13546,273,DELIVERED
72617124,14059,1220,DELIVERED
72616057,27623,427,DELIVERED
72553049,21434,19827,DELIVERED
72618310,8531,10282,DELIVERED
72616655,15915,1467,DELIVERED
72618528,18310,2234,DELIVERED
72618706,13580,2337,DELIVERED
72612829,7235,1566,DELIVERED
72616472,13580,1255,DELIVERED
72614701,6714,1544,DELIVERED
72617367,138,3916,DELIVERED
72618111,15279,1567,DELIVERED
72615235,12096,1699,DELIVERED
72617427,20248,1255,DELIVERED
72462448,1113,17798,DELIVERED
72601705,28598,3371,DELIVERED
72617397,31763,706,DELIVERED
72617683,5030,4626,DELIVERED
72618813,28668,5475,DELIVERED
72608929,5866,13848,DELIVERED
72618196,14059,1079,DELIVERED
72618519,1855,1497,DELIVERED
72619785,10019,1469,DELIVERED
72616714,17486,1554,DELIVERED
72589205,343,1383,DELIVERED
72619458,20495,2737,DELIVERED
72620853,9944,1538,DELIVERED
72619945,1040,1890,DELIVERED
72617995,16350,3155,DELIVERED
72618855,12613,3689,DELIVERED
72446279,31118,16373,DELIVERED
72484818,31118,23283,DELIVERED
72618789,31891,402,DELIVERED
72553229,,899,CANCELLED
72502505,31118,13448,DELIVERED
72618779,3906,2935,DELIVERED
72620610,6952,3382,DELIVERED
72621043,2156,2410,DELIVERED
72619548,4381,4195,DELIVERED
72526732,5149,10265,DELIVERED
72434118,5149,9274,DELIVERED
72617390,7280,1931,DELIVERED
72618288,6863,6428,DELIVERED
72620894,760,3099,DELIVERED
72620662,6080,1175,DELIVERED
72618977,794,1021,DELIVERED
72620992,8025,4485,DELIVERED
72553231,626,2570,DELIVERED
72620182,30554,638,DELIVERED
72619412,6657,1957,DELIVERED
72619873,32840,1033,DELIVERED
72620439,22345,4078,DELIVERED
72619000,11698,1835,DELIVERED
72620213,16973,3619,DELIVERED
72433818,,15179,DELIVERED
72622217,456,3973,DELIVERED
72622167,28910,1739,DELIVERED
72621998,18201,3716,DELIVERED
72620040,25658,165,DELIVERED
72620393,726,959,DELIVERED
72621552,11063,2170,DELIVERED
72619527,23842,1908,DELIVERED
72621226,11063,4113,DELIVERED
72620888,6726,771,DELIVERED
72621563,28415,1279,DELIVERED
72621608,2240,1492,DELIVERED
72619838,18201,6040,DELIVERED
72620216,10978,1695,DELIVERED
72618741,,327,DELIVERED
72618856,366,1474,DELIVERED
72623077,18310,4374,DELIVERED
72620902,12724,1927,DELIVERED
72621431,1251,2061,DELIVERED
72619971,14110,4803,DELIVERED
72619551,7716,555,DELIVERED
72621780,9315,1559,DELIVERED
72624337,20008,1166,DELIVERED
72621535,11084,247,DELIVERED
72611092,28598,2451,DELIVERED
72623208,26832,1577,DELIVERED
72622460,4988,862,DELIVERED
72602067,26223,8618,DELIVERED
72622406,367,786,DELIVERED
72621547,664,2188,DELIVERED
72390581,574,3853,DELIVERED
72623207,313,5209,DELIVERED
72390532,574,3853,DELIVERED
72623275,25409,5172,DELIVERED
72524627,574,3405,DELIVERED
72553186,574,3730,DELIVERED
72623624,10514,4967,DELIVERED
72623533,7399,3408,DELIVERED
72625446,7235,30307,DELIVERED
72625938,13252,1095,DELIVERED
72421230,8102,3856,DELIVERED
72521492,14290,4900,DELIVERED
72621641,28913,1184,DELIVERED
72507165,14290,4487,DELIVERED
72623933,33349,1114,DELIVERED
72495318,8102,13913,DELIVERED
72521496,14290,4900,DELIVERED
72623107,26467,2956,DELIVERED
72623544,4799,1481,DELIVERED
72433103,8102,8648,DELIVERED
72624093,4799,3141,DELIVERED
72623499,29425,2118,DELIVERED
72626078,357,4092,DELIVERED
72622365,7783,1676,DELIVERED
72624989,14068,1420,DELIVERED
72514742,8102,7291,DELIVERED
72623019,511,3830,DELIVERED
72626140,23445,3523,DELIVERED
72400601,16917,13945,DELIVERED
72501180,7226,12913,DELIVERED
72625663,9944,1893,DELIVERED
72622188,11393,792,DELIVERED
72622725,27711,1699,DELIVERED
72446431,7226,8378,DELIVERED
72446178,2511,15227,DELIVERED
72624935,14666,2348,DELIVERED
72514936,16917,13446,DELIVERED
72493247,2511,12226,DELIVERED
72535958,16917,15236,DELIVERED
72514898,2511,14200,DELIVERED
72553341,16917,22077,DELIVERED
72529188,16917,14676,DELIVERED
72526489,2511,10824,DELIVERED
72553039,16917,9044,DELIVERED
72556168,16917,41457,DELIVERED
72554595,7226,12639,DELIVERED
72612790,,1692,DELIVERED
72554552,7226,12639,DELIVERED
72554494,7226,12639,DELIVERED
72624867,11084,581,DELIVERED
72625604,27050,5202,DELIVERED
72626907,26144,4018,DELIVERED
72626656,6038,715,DELIVERED
72625652,6013,743,DELIVERED
72510104,7226,12620,DELIVERED
72624459,7773,1687,DELIVERED
72624788,1855,1818,DELIVERED
72624040,976,1657,DELIVERED
72623622,14382,2460,DELIVERED
72626040,30182,1548,DELIVERED
72627144,24715,2501,DELIVERED
72627032,7033,2615,DELIVERED
72627392,28072,733,DELIVERED
72625138,14784,2763,DELIVERED
72627667,1032,329,DELIVERED
72627515,19085,495,DELIVERED
72626793,19085,184,DELIVERED
72626866,9654,1333,DELIVERED
72627753,24130,4257,DELIVERED
72627752,1377,2369,DELIVERED
72628415,7451,1915,DELIVERED
72627867,7451,3619,DELIVERED
72623347,23842,4023,DELIVERED
72628986,3022,1412,DELIVERED
72628939,12096,2384,DELIVERED
72628938,6436,260,DELIVERED
72628654,31141,9208,DELIVERED
72620894,839,3099,DELIVERED
72627800,11172,1715,DELIVERED
72626871,28913,1272,DELIVERED
72628492,10824,1353,DELIVERED
72626971,9612,3466,DELIVERED
72626903,32130,4878,DELIVERED
72628436,8133,9318,DELIVERED
72628940,5965,2427,DELIVERED
72628443,410,1671,DELIVERED
72629260,5008,673,DELIVERED
72626072,4381,5104,DELIVERED
72627845,839,2333,DELIVERED
72628442,24872,1987,DELIVERED
72631181,,548,CANCELLED
72627066,1040,1986,DELIVERED
72578288,,1629,CANCELLED
72596226,,2617,CANCELLED
72628312,6228,1272,DELIVERED
72627777,7958,1277,DELIVERED
72628339,6436,895,DELIVERED
72628592,1943,470,DELIVERED
72627004,22217,908,DELIVERED
72630835,28480,2493,DELIVERED
72627446,28480,3291,DELIVERED
72629526,10824,2052,DELIVERED
72631148,5308,1598,DELIVERED
72627265,7033,4329,DELIVERED
72630296,651,1498,DELIVERED
72629398,15279,1275,DELIVERED
72627964,25712,5048,DELIVERED
72628368,14666,4003,DELIVERED
72631625,,1925,CANCELLED
72465492,9400,15942,DELIVERED
72444083,9400,14548,DELIVERED
72553079,9400,4805,DELIVERED
72629173,10514,3199,DELIVERED
72630078,425,585,DELIVERED
72628179,11084,4302,DELIVERED
72627691,446,3645,DELIVERED
72628946,7783,3162,DELIVERED
72629728,25041,908,DELIVERED
72627844,664,7158,DELIVERED
72632901,14068,548,DELIVERED
72631665,,6866530,DELIVERED
72628597,344,905,DELIVERED
72632313,26274,2634,DELIVERED
72615663,9400,14732,DELIVERED
72631403,4929,1215,DELIVERED
72633041,15834,2872,DELIVERED
72629631,11457,2635,DELIVERED
72632777,28173,2542,DELIVERED
72629531,27623,1604,DELIVERED
72632078,4799,1525,DELIVERED
72624758,,8660,DELIVERED
72632920,28811,177,DELIVERED
72631372,26986,1644,DELIVERED
72629172,,2300,DELIVERED
72612875,14433,4311,DELIVERED
72632998,,3004,DELIVERED
72631900,7995,3654,DELIVERED
72630836,20008,3570,DELIVERED
72632981,357,848,DELIVERED
72632865,25651,5517,DELIVERED
72632899,25951,2544,DELIVERED
72629504,25849,2169,DELIVERED
72631188,7235,2179,DELIVERED
72631120,33556,2580,DELIVERED
72633002,10019,3335,DELIVERED
72633797,28414,3321,DELIVERED
72633101,6863,1203,DELIVERED
72630179,4694,4431,DELIVERED
72632551,4567,1531,DELIVERED
72634308,32087,962,DELIVERED
72632773,29378,207,DELIVERED
72633657,366,759,DELIVERED
72633102,31055,1012,DELIVERED
72635213,,2356,CANCELLED
72635710,22369,2837,DELIVERED
72630360,7399,3375,DELIVERED
72633884,7399,2334,DELIVERED
72633028,6571,558,DELIVERED
72633018,13383,1322,DELIVERED
72631010,23842,2618,DELIVERED
72633039,13270,1832,DELIVERED
72635876,10503,973,DELIVERED
72633959,15661,2729,DELIVERED
72637046,6144,1361,DELIVERED
72632269,2240,5906,DELIVERED
72633105,15218,1865,DELIVERED
72631876,30040,2996,DELIVERED
72633392,13035,2690,DELIVERED
72634041,12023,1840,DELIVERED
72633723,13383,3756,DELIVERED
72635047,27711,2300,DELIVERED
72633494,17590,1130,DELIVERED
72636568,9062,1030,DELIVERED
72633671,23558,568,DELIVERED
72635986,15050,1869,DELIVERED
72634640,11084,534,DELIVERED
72633731,17014,2054,DELIVERED
72636889,18732,2932,DELIVERED
72633997,25651,2616,DELIVERED
72636259,25651,4332,DELIVERED
72631907,14666,4425,DELIVERED
72635309,6726,1751,DELIVERED
72622877,14433,3344,DELIVERED
72636546,25651,4934,DELIVERED
72633432,14059,1179,DELIVERED
72636559,29962,1127,DELIVERED
72635712,29962,2438,DELIVERED
72636734,28910,273,DELIVERED
72636168,357,2881,DELIVERED
72638529,28235,1841,DELIVERED
72636330,11466,3805,DELIVERED
72636640,29425,1651,DELIVERED
72637771,25651,4922,DELIVERED
72612777,14632,967,DELIVERED
72630750,15561,1704,DELIVERED
72635094,24584,1442,DELIVERED
72636965,367,4327,DELIVERED
72637806,31054,1452,DELIVERED
72640892,,1555,CANCELLED
72638360,14167,4701,DELIVERED
72632865,25651,5517,DELIVERED
72640123,581,2382,DELIVERED
72635713,202,1958,DELIVERED
72637569,28173,2213,DELIVERED
72640415,9584,1671,DELIVERED
72636259,25651,4332,DELIVERED
72641391,,340269,CANCELLED
72638953,20223,1318,DELIVERED
72640229,4381,3170,DELIVERED
72641262,,4104,CANCELLED
72639166,11162,1780,DELIVERED
72641348,,1525,CANCELLED
72638705,23552,2132,DELIVERED
72632773,29166,207,DELIVERED
72639337,17457,2972,DELIVERED
72639982,4988,2015,DELIVERED
72641083,4692,1367,DELIVERED
72640763,7754,5412,DELIVERED
72641193,22266,549,DELIVERED
72642755,12096,3116,DELIVERED
72641644,8025,3254,DELIVERED
72636546,25651,4934,DELIVERED
72615321,,363,DELIVERED
72615322,,2066,DELIVERED
72615324,,3822,DELIVERED
72621128,,6875511,DELIVERED
72638196,16575,1431,DELIVERED
72640782,23842,918,DELIVERED
72641745,25409,2882,DELIVERED
72641846,9944,1794,DELIVERED
72639979,28480,1121,DELIVERED
72642048,6675,651,DELIVERED
72637771,25651,4922,DELIVERED
72633997,25651,2616,DELIVERED
72641595,9345,3921,DELIVERED
72632948,,2031,DELIVERED
72642166,357,4166,DELIVERED
72641350,357,3658,DELIVERED
72641387,3906,2661,DELIVERED
72641526,11084,2243,DELIVERED
72642014,14382,583,DELIVERED
72641106,14433,2382,DELIVERED
72637683,15231,4551,DELIVERED
72640530,6080,1700,DELIVERED
72641795,32874,2304,DELIVERED
72637253,25651,1655,DELIVERED
72640663,13111,925,DELIVERED
72642986,26319,1459,DELIVERED
72640817,313,470,DELIVERED
72641651,31460,485,DELIVERED
72640684,938,1281,DELIVERED
72641082,27826,1662,DELIVERED
72642877,20008,751,DELIVERED
72643563,8592,1096,DELIVERED
72643173,11084,1786,DELIVERED
72643444,8958,3678,DELIVERED
72630179,4694,4431,DELIVERED
72644374,34811,1555,DELIVERED
72553164,11869,19363,DELIVERED
72522376,11869,15300,DELIVERED
72644096,9043,2967,DELIVERED
72642946,3603,997,DELIVERED
72644325,13356,1404,DELIVERED
72643510,25989,933,DELIVERED
72643962,25989,3035,DELIVERED
72643115,5946,2222,DELIVERED
72643040,6952,843,DELIVERED
72643328,31495,1872,DELIVERED
72637253,25651,1655,DELIVERED
72629460,25712,4119,DELIVERED
72643152,1040,1314,DELIVERED
72644362,1126,1401,DELIVERED
72643092,13270,1552,DELIVERED
72643072,7235,4599,DELIVERED
72644291,31495,4048,DELIVERED
72634184,27682,3480,DELIVERED
72634196,,2149,CANCELLED
72644280,25592,567,DELIVERED
72645565,6952,1348,DELIVERED
72377700,2511,11698,DELIVERED
72644147,28414,1730,DELIVERED
72646320,26543,1473,DELIVERED
72643957,9400,4137,DELIVERED
72639141,25651,1630,DELIVERED
72289289,7226,6689,DELIVERED
72644669,138,2874,DELIVERED
72644826,7783,3653,DELIVERED
72642831,4567,1689,DELIVERED
72641282,25651,4444,DELIVERED
72646780,28173,2781,DELIVERED
72646275,28235,308,DELIVERED
72645056,7995,1348,DELIVERED
72645326,9317,3292,DELIVERED
72644435,5364,950,DELIVERED
72646150,12091,1800,DELIVERED
72647722,581,4798,DELIVERED
72646237,33241,3080,DELIVERED
72646622,30879,713,DELIVERED
72633196,30879,9245,DELIVERED
72647220,4950,638,DELIVERED
72646097,4950,1719,DELIVERED
72645269,2156,2103,DELIVERED
72645906,18033,288,DELIVERED
72645015,32836,5074,DELIVERED
72647559,18033,642,DELIVERED
72653039,,1669,CANCELLED
72640817,6350,470,DELIVERED
72651369,6144,9513,DELIVERED
72648286,12613,775,DELIVERED
72646325,17014,1206,DELIVERED
72644399,463,3147,DELIVERED
72639141,25651,1630,DELIVERED
72645756,14666,4580,DELIVERED
72645404,30040,2519,DELIVERED
72645738,4799,6586,DELIVERED
72649393,29966,1150,DELIVERED
72647078,17457,1885,DELIVERED
72651274,27165,4390,DELIVERED
72649270,14382,2150,DELIVERED
72649714,12062,1028,DELIVERED
72651476,3863,2487,DELIVERED
72651227,15279,1084,DELIVERED
72650662,6161,2854,DELIVERED
72645434,28072,165,DELIVERED
72650254,19085,3931,DELIVERED
72632993,26223,4197,DELIVERED
72632871,26223,10131,DELIVERED
72649792,2240,3641,DELIVERED
72653241,,451,CANCELLED
72646273,10019,2795,DELIVERED
72650954,26609,3352,DELIVERED
72652664,11393,1443,DELIVERED
72650473,1251,1366,DELIVERED
72652994,28910,1495,DELIVERED
72647014,9654,681,DELIVERED
72650134,15661,2335,DELIVERED
72649006,22217,1392,DELIVERED
72649125,2337,3526,DELIVERED
72648722,28110,4306,DELIVERED
72653451,,6901765,DELIVERED
72651788,410,929,DELIVERED
72649221,28072,1582,DELIVERED
72648812,13401,7376,DELIVERED
72650132,7480,3825,DELIVERED
72648761,7716,1159,DELIVERED
72653566,22036,7068,DELIVERED
72641282,25651,4444,DELIVERED
72654030,13383,1826,DELIVERED
72647272,4771,3485,DELIVERED
72648715,,2149,CANCELLED
72651642,30257,2816,DELIVERED
72654619,18791,5114,DELIVERED
72652301,,520,CANCELLED
72653502,27381,2389,DELIVERED
72654430,1377,4599,DELIVERED
72654341,6361,1330,DELIVERED
72653868,217,1842,DELIVERED
72653545,15030,1641,DELIVERED
72651225,356,1748,DELIVERED
72641106,19806,2382,DELIVERED
72650292,25849,4843,DELIVERED
72649913,6436,921,DELIVERED
72648618,23552,3468,DELIVERED
72653375,,1394,CANCELLED
72651480,26278,1554,DELIVERED
72651789,10259,1551,DELIVERED
72651146,35154,2939,DELIVERED
72653377,23842,7687,DELIVERED
72653873,29557,2944,DELIVERED
72655205,6013,1656,DELIVERED
72655076,12724,511,DELIVERED
72655123,1203,915,DELIVERED
72632778,7033,7508,DELIVERED
72651324,23558,372,DELIVERED
72653510,31050,1212,DELIVERED
72654844,14068,1689,DELIVERED
72653472,366,2329,DELIVERED
72656402,1855,2860,DELIVERED
72651851,26467,880,DELIVERED
72655129,789,3347,DELIVERED
72653547,800,2451,DELIVERED
72655345,138,1732,DELIVERED
72651798,6436,1675,DELIVERED
72652747,5965,2882,DELIVERED
72653417,27381,2334,DELIVERED
72656786,27294,2371,DELIVERED
72660151,26223,1798,DELIVERED
72657657,6904,1117,DELIVERED
72653594,27736,2228,DELIVERED
72642831,9796,1689,DELIVERED
72651569,11084,389,DELIVERED
72657049,12663,4245,DELIVERED
72656428,24584,1505,DELIVERED
72657773,26251,1173,DELIVERED
72653657,16575,791,DELIVERED
72653639,20223,709,DELIVERED
72656511,,3270,CANCELLED
72651007,196,851,DELIVERED
72656161,27639,1738,DELIVERED
72656875,31763,1580,DELIVERED
72654241,,6866530,DELIVERED
72656235,12023,1775,DELIVERED
72656825,20495,4128,DELIVERED
72658236,4929,923,DELIVERED
72654616,7783,1306,DELIVERED
72653642,10024,1616,DELIVERED
72654614,25799,1211,DELIVERED
72651686,20976,1923,DELIVERED
72657838,456,2514,DELIVERED
72655654,17035,1255,DELIVERED
72657015,25989,1480,DELIVERED
72640817,6350,470,DELIVERED
72655951,17035,3047,DELIVERED
72654954,28175,6240,DELIVERED
72656783,24326,658,DELIVERED
72657772,24130,3104,DELIVERED
72655880,16575,3168,DELIVERED
72657028,24326,4102,DELIVERED
72657313,3354,999,DELIVERED
72655348,9400,4544,DELIVERED
72655231,583,671,DELIVERED
72654043,367,3029,DELIVERED
72657775,6038,829,DELIVERED
72660413,28910,203,DELIVERED
72657638,28811,635,DELIVERED
72660189,20008,1725,DELIVERED
72657707,1419,1209,DELIVERED
72656062,26536,4480,DELIVERED
72655297,7468,1326,DELIVERED
72658152,14702,4134,DELIVERED
72654499,24872,5165,DELIVERED
72659084,28913,2782,DELIVERED
72655806,6228,1119,DELIVERED
72655805,14382,1417,DELIVERED
72660564,10877,1702,DELIVERED
72661647,10877,1702,DELIVERED
72659687,17590,845,DELIVERED
72654348,29038,730,DELIVERED
72654354,15279,1046,DELIVERED
72664942,,5845,DELIVERED
72658726,15279,1068,DELIVERED
72661007,26233,3574,DELIVERED
72656974,27623,1769,DELIVERED
72635037,23093,3959,DELIVERED
72663424,11753,3148,DELIVERED
72662090,23780,845,DELIVERED
72661277,22369,3651,DELIVERED
72657439,23780,2149,DELIVERED
72658830,4381,1602,DELIVERED
72662346,3906,1735,DELIVERED
72655040,357,4117,DELIVERED
72659424,26075,4320,DELIVERED
72658896,6726,709,DELIVERED
72655318,34811,2753,DELIVERED
72653574,20248,496,DELIVERED
72660409,14433,2258,DELIVERED
72658694,425,1184,DELIVERED
72654985,8456,4121,DELIVERED
72657815,1040,3366,DELIVERED
72657890,13270,1812,DELIVERED
72662826,26274,2037,DELIVERED
72660305,30306,833,DELIVERED
72660768,5008,1196,DELIVERED
72659214,23552,3052,DELIVERED
72662015,29378,897,DELIVERED
72660752,11457,4249,DELIVERED
72661158,13074,2019,DELIVERED
72661506,28414,2814,DELIVERED
72661323,7399,1322,DELIVERED
72658503,31054,1523,DELIVERED
72661045,11084,2705,DELIVERED
72661575,15231,3015,DELIVERED
72663107,28910,4110,DELIVERED
72662176,26986,3756,DELIVERED
72612875,31353,4311,DELIVERED
72658766,6675,1210,DELIVERED
72661406,15957,3118,DELIVERED
72662174,24728,1469,DELIVERED
72658335,7907,2317,DELIVERED
72658233,5606,2443,DELIVERED
72661078,2751,1210,DELIVERED
72665502,27647,1565,DELIVERED
72665488,6161,2927,DELIVERED
72664892,6013,1038,DELIVERED
72663261,5914,2703,DELIVERED
72663801,2240,4132,DELIVERED
72662948,9584,1014,DELIVERED
72662608,27381,2521,DELIVERED
72659982,20976,7014,DELIVERED
72663337,8597,1718,DELIVERED
72663289,,6866530,DELIVERED
72663802,7754,3246,DELIVERED
72665468,8091,2514,DELIVERED
72658038,31891,886,DELIVERED
72661191,1032,1962,DELIVERED
72658697,6789,264,DELIVERED
72667723,27050,6672,DELIVERED
72663708,7767,4030,DELIVERED
72664206,27050,6170,DELIVERED
72660811,2337,3243,DELIVERED
72663254,5965,3318,DELIVERED
72664895,9345,2487,DELIVERED
72661198,3906,1667,DELIVERED
72665196,31055,1342,DELIVERED
72662589,8531,886,DELIVERED
72662648,29077,2188,DELIVERED
72664170,6571,1915,DELIVERED
72668084,,1127,CANCELLED
72667435,7953,624,DELIVERED
72663262,23777,2759,DELIVERED
72666347,26609,1492,DELIVERED
72663045,23445,3597,DELIVERED
72663804,2156,2227,DELIVERED
72667298,15834,1277,DELIVERED
72663654,19877,3797,DELIVERED
72667374,456,2862,DELIVERED
72664625,202,440,DELIVERED
72662460,31460,1912,DELIVERED
72664459,31254,193,DELIVERED
72662464,1181,237,DELIVERED
72665297,4906,4216,DELIVERED
72660680,4988,1064,DELIVERED
72659626,33044,4109,DELIVERED
72661423,11941,1738,DELIVERED
72663252,15050,1585,DELIVERED
72669241,,1365,CANCELLED
72661960,25158,862,DELIVERED
72666202,1943,959,DELIVERED
72668776,1943,2146,DELIVERED
72660331,14784,4803,DELIVERED
72664444,7549,3275,DELIVERED
72667808,789,1577,DELIVERED
72665724,2872,378,DELIVERED
72659923,2751,339,DELIVERED
72662267,7397,2015,DELIVERED
72661313,9222,3410,DELIVERED
72667493,366,1955,DELIVERED
72666931,31055,794,DELIVERED
72669345,28235,1200,DELIVERED
72658465,11522,5557,DELIVERED
72667492,29166,795,DELIVERED
72666797,7480,2726,DELIVERED
72668627,33316,889,DELIVERED
72666042,7235,1728,DELIVERED
72662092,9612,3046,DELIVERED
72662877,344,1132,DELIVERED
72664965,3603,1753,DELIVERED
72669317,8025,1491,DELIVERED
72666886,27381,2285,DELIVERED
72670091,32109,4480,DELIVERED
72658501,583,177,DELIVERED
72661854,34760,3176,DELIVERED
72669292,24088,1667,DELIVERED
72665981,14290,1151,DELIVERED
72669073,32874,2674,DELIVERED
72668880,4532,1911,DELIVERED
72669414,1074,2218,DELIVERED
72666515,1203,881,DELIVERED
72661861,27700,5757,DELIVERED
72669674,456,2970,DELIVERED
72669535,25658,1586,DELIVERED
72665164,627,1642,DELIVERED
72672061,18754,1543,DELIVERED
72667662,8182,1575,DELIVERED
72667928,15165,1143,DELIVERED
72663601,29962,1873,DELIVERED
72665394,32188,3067,DELIVERED
72668223,12330,839,DELIVERED
72668431,6080,1410,DELIVERED
72664243,2156,2124,DELIVERED
72666742,13270,824,DELIVERED
72668811,13270,1434,DELIVERED
72670430,34811,2211,DELIVERED
72674709,30449,6709,DELIVERED
72666524,25712,3489,DELIVERED
72667347,21044,694,DELIVERED
72668947,13111,1576,DELIVERED
72664690,21044,1052,DELIVERED
72673524,,6866530,DELIVERED
72667814,367,2625,DELIVERED
72670331,11084,273,DELIVERED
72669312,12724,1215,DELIVERED
72668698,31891,2387,DELIVERED
72669848,749,941,DELIVERED
72670871,15561,2598,DELIVERED
72670153,27810,1383,DELIVERED
72671924,2061,379,DELIVERED
72671548,7451,1196,DELIVERED
72671105,11393,962,DELIVERED
72671978,9654,1451,DELIVERED
72674497,976,236,DELIVERED
72668135,4381,2133,DELIVERED
72674129,581,2227,DELIVERED
72670046,29966,1703,DELIVERED
72677132,4815,648,DELIVERED
72671346,28072,551,DELIVERED
72675071,26251,2437,DELIVERED
72666596,1419,3765,DELIVERED
72668664,11172,1152,DELIVERED
72674786,6312,503,DELIVERED
72668815,11393,1637,DELIVERED
72674922,9317,2429,DELIVERED
72669378,11937,4311,DELIVERED
72667368,27736,5760,DELIVERED
72674128,6683,820,DELIVERED
72670333,11887,1005,DELIVERED
